"Notes","Ten-Year Age Groups","Ten-Year Age Groups Code","Residence State","Residence State Code","Year","Year Code","Sex","Sex Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"85+ years","85+","North Carolina","37","2022","2022","Male","M",763,63986,1192.4,1107.8,1277.1
,"85+ years","85+","North Carolina","37","2023","2023","Female","F",1360,114126,1191.7,1128.3,1255.0
,"85+ years","85+","North Carolina","37","2023","2023","Male","M",830,63516,1306.8,1217.9,1395.7
,"85+ years","85+","North Carolina","37","2024","2024","Female","F",1540,117744,1307.9,1242.6,1373.2
,"85+ years","85+","North Carolina","37","2024","2024","Male","M",825,67408,1223.9,1140.4,1307.4
,"85+ years","85+","North Carolina","37","2025 (provisional)","2025","Female","F",1500,117744,1274.0,1209.5,1338.4
,"85+ years","85+","North Carolina","37","2025 (provisional)","2025","Male","M",902,67408,1338.1,1250.8,1425.4
,"85+ years","85+","North Dakota","38","2021","2021","Female","F",91,10921,833.3,670.9,1023.1
,"85+ years","85+","North Dakota","38","2021","2021","Male","M",59,5768,1022.9,778.7,1319.4
,"85+ years","85+","North Dakota","38","2022","2022","Female","F",114,12236,931.7,760.6,1102.7
,"85+ years","85+","North Dakota","38","2022","2022","Male","M",68,6056,1122.9,871.9,1423.5
,"85+ years","85+","North Dakota","38","2023","2023","Female","F",134,11550,1160.2,963.7,1356.6
,"85+ years","85+","North Dakota","38","2023","2023","Male","M",83,5985,1386.8,1104.6,1719.1
,"85+ years","85+","North Dakota","38","2024","2024","Female","F",138,11690,1180.5,983.5,1377.5
,"85+ years","85+","North Dakota","38","2024","2024","Male","M",92,6221,1478.9,1192.2,1813.7
,"85+ years","85+","North Dakota","38","2025 (provisional)","2025","Female","F",149,11690,1274.6,1069.9,1479.3
,"85+ years","85+","North Dakota","38","2025 (provisional)","2025","Male","M",86,6221,1382.4,1105.8,1707.3
,"85+ years","85+","Ohio","39","2021","2021","Female","F",1774,147784,1200.4,1144.5,1256.3
,"85+ years","85+","Ohio","39","2021","2021","Male","M",995,79091,1258.0,1179.9,1336.2
,"85+ years","85+","Ohio","39","2022","2022","Female","F",1862,159663,1166.2,1113.2,1219.2
,"85+ years","85+","Ohio","39","2022","2022","Male","M",1019,80831,1260.7,1183.3,1338.1
,"85+ years","85+","Ohio","39","2023","2023","Female","F",1908,147124,1296.9,1238.7,1355.1
,"85+ years","85+","Ohio","39","2023","2023","Male","M",1055,79424,1328.3,1248.2,1408.5
,"85+ years","85+","Ohio","39","2024","2024","Female","F",1848,150249,1230.0,1173.9,1286.0
,"85+ years","85+","Ohio","39","2024","2024","Male","M",1080,82736,1305.4,1227.5,1383.2
,"85+ years","85+","Ohio","39","2025 (provisional)","2025","Female","F",2014,150249,1340.4,1281.9,1399.0
,"85+ years","85+","Ohio","39","2025 (provisional)","2025","Male","M",1220,82736,1474.6,1391.8,1557.3
,"85+ years","85+","Oklahoma","40","2021","2021","Female","F",614,41680,1473.1,1356.6,1589.7
,"85+ years","85+","Oklahoma","40","2021","2021","Male","M",354,24603,1438.8,1289.0,1588.7
,"85+ years","85+","Oklahoma","40","2022","2022","Female","F",582,45526,1278.4,1174.5,1382.3
,"85+ years","85+","Oklahoma","40","2022","2022","Male","M",379,24823,1526.8,1373.1,1680.5
,"85+ years","85+","Oklahoma","40","2023","2023","Female","F",613,42343,1447.7,1333.1,1562.3
,"85+ years","85+","Oklahoma","40","2023","2023","Male","M",389,25009,1555.4,1400.9,1710.0
,"85+ years","85+","Oklahoma","40","2024","2024","Female","F",655,43800,1495.4,1380.9,1610.0
,"85+ years","85+","Oklahoma","40","2024","2024","Male","M",370,26309,1406.4,1263.1,1549.7
,"85+ years","85+","Oklahoma","40","2025 (provisional)","2025","Female","F",687,43800,1568.5,1451.2,1685.8
,"85+ years","85+","Oklahoma","40","2025 (provisional)","2025","Male","M",391,26309,1486.2,1338.9,1633.5
,"85+ years","85+","Oregon","41","2021","2021","Female","F",497,45913,1082.5,987.3,1177.7
,"85+ years","85+","Oregon","41","2021","2021","Male","M",324,28576,1133.8,1010.4,1257.3
,"85+ years","85+","Oregon","41","2022","2022","Female","F",561,51774,1083.6,993.9,1173.2
,"85+ years","85+","Oregon","41","2022","2022","Male","M",332,30663,1082.7,966.3,1199.2
,"85+ years","85+","Oregon","41","2023","2023","Female","F",535,47139,1134.9,1038.8,1231.1
,"85+ years","85+","Oregon","41","2023","2023","Male","M",325,29869,1088.1,969.8,1206.4
,"85+ years","85+","Oregon","41","2024","2024","Female","F",548,49062,1117.0,1023.4,1210.5
,"85+ years","85+","Oregon","41","2024","2024","Male","M",360,31965,1126.2,1009.9,1242.6
,"85+ years","85+","Oregon","41","2025 (provisional)","2025","Female","F",558,49062,1137.3,1043.0,1231.7
,"85+ years","85+","Oregon","41","2025 (provisional)","2025","Male","M",336,31965,1051.1,938.8,1163.5
,"85+ years","85+","Pennsylvania","42","2021","2021","Female","F",2149,192703,1115.2,1068.0,1162.3
,"85+ years","85+","Pennsylvania","42","2021","2021","Male","M",1297,99717,1300.7,1229.9,1371.5
,"85+ years","85+","Pennsylvania","42","2022","2022","Female","F",2434,207732,1171.7,1125.2,1218.3
,"85+ years","85+","Pennsylvania","42","2022","2022","Male","M",1370,102669,1334.4,1263.7,1405.0
,"85+ years","85+","Pennsylvania","42","2023","2023","Female","F",2390,192003,1244.8,1194.9,1294.7
,"85+ years","85+","Pennsylvania","42","2023","2023","Male","M",1390,100490,1383.2,1310.5,1455.9
,"85+ years","85+","Pennsylvania","42","2024","2024","Female","F",2436,193735,1257.4,1207.5,1307.3
,"85+ years","85+","Pennsylvania","42","2024","2024","Male","M",1440,104852,1373.4,1302.4,1444.3
,"85+ years","85+","Pennsylvania","42","2025 (provisional)","2025","Female","F",2584,193735,1333.8,1282.4,1385.2
,"85+ years","85+","Pennsylvania","42","2025 (provisional)","2025","Male","M",1493,104852,1423.9,1351.7,1496.1
,"85+ years","85+","Rhode Island","44","2021","2021","Female","F",156,16420,950.1,801.0,1099.1
,"85+ years","85+","Rhode Island","44","2021","2021","Male","M",82,7986,1026.8,816.6,1274.5
,"85+ years","85+","Rhode Island","44","2022","2022","Female","F",141,17925,786.6,656.8,916.5
,"85+ years","85+","Rhode Island","44","2022","2022","Male","M",70,8089,865.4,674.6,1093.3
,"85+ years","85+","Rhode Island","44","2023","2023","Female","F",162,16237,997.7,844.1,1151.4
,"85+ years","85+","Rhode Island","44","2023","2023","Male","M",85,8089,1050.8,839.3,1299.3
,"85+ years","85+","Rhode Island","44","2024","2024","Female","F",181,16557,1093.2,933.9,1252.5
,"85+ years","85+","Rhode Island","44","2024","2024","Male","M",102,8275,1232.6,993.4,1471.8
,"85+ years","85+","Rhode Island","44","2025 (provisional)","2025","Female","F",162,16557,978.4,827.8,1129.1
,"85+ years","85+","Rhode Island","44","2025 (provisional)","2025","Male","M",85,8275,1027.2,820.5,1270.1
,"85+ years","85+","South Carolina","45","2021","2021","Female","F",646,53378,1210.2,1116.9,1303.6
,"85+ years","85+","South Carolina","45","2021","2021","Male","M",402,30294,1327.0,1197.3,1456.7
,"85+ years","85+","South Carolina","45","2022","2022","Female","F",713,60237,1183.7,1096.8,1270.5
,"85+ years","85+","South Carolina","45","2022","2022","Male","M",394,32394,1216.3,1096.2,1336.4
,"85+ years","85+","South Carolina","45","2023","2023","Female","F",712,56934,1250.6,1158.7,1342.4
,"85+ years","85+","South Carolina","45","2023","2023","Male","M",462,32635,1415.7,1286.6,1544.7
,"85+ years","85+","South Carolina","45","2024","2024","Female","F",760,58605,1296.8,1204.6,1389.0
,"85+ years","85+","South Carolina","45","2024","2024","Male","M",479,35200,1360.8,1238.9,1482.7
,"85+ years","85+","South Carolina","45","2025 (provisional)","2025","Female","F",781,58605,1332.7,1239.2,1426.1
,"85+ years","85+","South Carolina","45","2025 (provisional)","2025","Male","M",515,35200,1463.1,1336.7,1589.4
,"85+ years","85+","South Dakota","46","2021","2021","Female","F",77,11841,650.3,513.2,812.7
,"85+ years","85+","South Dakota","46","2021","2021","Male","M",32,6325,505.9,346.1,714.2
,"85+ years","85+","South Dakota","46","2022","2022","Female","F",111,13539,819.9,667.3,972.4
,"85+ years","85+","South Dakota","46","2022","2022","Male","M",38,6264,606.6,429.3,832.7
,"85+ years","85+","South Dakota","46","2023","2023","Female","F",97,12475,777.6,630.5,948.6
,"85+ years","85+","South Dakota","46","2023","2023","Male","M",61,6266,973.5,744.7,1250.5
,"85+ years","85+","South Dakota","46","2024","2024","Female","F",104,12546,828.9,669.6,988.3
,"85+ years","85+","South Dakota","46","2024","2024","Male","M",53,6531,811.5,607.9,1061.5
,"85+ years","85+","South Dakota","46","2025 (provisional)","2025","Female","F",110,12546,876.8,712.9,1040.6
,"85+ years","85+","South Dakota","46","2025 (provisional)","2025","Male","M",35,6531,535.9,373.3,745.3
,"85+ years","85+","Tennessee","47","2021","2021","Female","F",801,72535,1104.3,1027.8,1180.8
,"85+ years","85+","Tennessee","47","2021","2021","Male","M",404,38914,1038.2,936.9,1139.4
,"85+ years","85+","Tennessee","47","2022","2022","Female","F",947,78610,1204.7,1128.0,1281.4
,"85+ years","85+","Tennessee","47","2022","2022","Male","M",466,40625,1147.1,1042.9,1251.2
,"85+ years","85+","Tennessee","47","2023","2023","Female","F",965,72098,1338.5,1254.0,1422.9
,"85+ years","85+","Tennessee","47","2023","2023","Male","M",497,40713,1220.7,1113.4,1328.1
,"85+ years","85+","Tennessee","47","2024","2024","Female","F",996,74108,1344.0,1260.5,1427.5
,"85+ years","85+","Tennessee","47","2024","2024","Male","M",537,43395,1237.5,1132.8,1342.1
,"85+ years","85+","Tennessee","47","2025 (provisional)","2025","Female","F",1086,74108,1465.4,1378.3,1552.6
,"85+ years","85+","Tennessee","47","2025 (provisional)","2025","Male","M",620,43395,1428.7,1316.3,1541.2
,"85+ years","85+","Texas","48","2021","2021","Female","F",2605,232964,1118.2,1075.3,1161.1
,"85+ years","85+","Texas","48","2021","2021","Male","M",1482,136945,1082.2,1027.1,1137.3
,"85+ years","85+","Texas","48","2022","2022","Female","F",2725,259586,1049.7,1010.3,1089.2
,"85+ years","85+","Texas","48","2022","2022","Male","M",1582,142044,1113.7,1058.9,1168.6
,"85+ years","85+","Texas","48","2023","2023","Female","F",2845,246095,1156.1,1113.6,1198.5
,"85+ years","85+","Texas","48","2023","2023","Male","M",1756,145670,1205.5,1149.1,1261.8
,"85+ years","85+","Texas","48","2024","2024","Female","F",2925,256599,1139.9,1098.6,1181.2
,"85+ years","85+","Texas","48","2024","2024","Male","M",1844,154678,1192.2,1137.7,1246.6
,"85+ years","85+","Texas","48","2025 (provisional)","2025","Female","F",3143,256599,1224.9,1182.0,1267.7
,"85+ years","85+","Texas","48","2025 (provisional)","2025","Male","M",2065,154678,1335.0,1277.4,1392.6
,"85+ years","85+","Utah","49","2021","2021","Female","F",440,20803,2115.1,1917.4,2312.7
,"85+ years","85+","Utah","49","2021","2021","Male","M",252,14849,1697.1,1487.5,1906.6
,"85+ years","85+","Utah","49","2022","2022","Female","F",455,23186,1962.4,1782.1,2142.7
,"85+ years","85+","Utah","49","2022","2022","Male","M",305,15646,1949.4,1730.6,2168.2
,"85+ years","85+","Utah","49","2023","2023","Female","F",474,21291,2226.3,2025.9,2426.7
,"85+ years","85+","Utah","49","2023","2023","Male","M",314,15344,2046.4,1820.1,2272.8
,"85+ years","85+","Utah","49","2024","2024","Female","F",509,21737,2341.6,2138.2,2545.1
,"85+ years","85+","Utah","49","2024","2024","Male","M",309,16086,1920.9,1706.7,2135.1
,"85+ years","85+","Utah","49","2025 (provisional)","2025","Female","F",562,21737,2585.5,2371.7,2799.2
,"85+ years","85+","Utah","49","2025 (provisional)","2025","Male","M",329,16086,2045.3,1824.2,2266.3
,"85+ years","85+","Vermont","50","2021","2021","Female","F",75,8377,895.3,704.2,1122.3
,"85+ years","85+","Vermont","50","2021","2021","Male","M",30,4786,626.8,422.9,894.8
,"85+ years","85+","Vermont","50","2022","2022","Female","F",82,9353,876.7,697.3,1088.2
,"85+ years","85+","Vermont","50","2022","2022","Male","M",35,5084,688.4,479.5,957.4
,"85+ years","85+","Vermont","50","2023","2023","Female","F",70,8525,821.1,640.1,1037.4
,"85+ years","85+","Vermont","50","2023","2023","Male","M",33,4952,666.4,458.7,935.9
,"85+ years","85+","Vermont","50","2024","2024","Female","F",90,8807,1021.9,821.7,1256.1
,"85+ years","85+","Vermont","50","2024","2024","Male","M",42,5345,785.8,566.3,1062.1
,"85+ years","85+","Vermont","50","2025 (provisional)","2025","Female","F",86,8807,976.5,781.1,1206.0
,"85+ years","85+","Vermont","50","2025 (provisional)","2025","Male","M",34,5345,636.1,440.5,888.9
,"85+ years","85+","Virginia","51","2021","2021","Female","F",950,90133,1054.0,987.0,1121.0
,"85+ years","85+","Virginia","51","2021","2021","Male","M",594,50852,1168.1,1074.2,1262.0
,"85+ years","85+","Virginia","51","2022","2022","Female","F",1040,102279,1016.8,955.0,1078.6
,"85+ years","85+","Virginia","51","2022","2022","Male","M",635,54579,1163.5,1073.0,1253.9
,"85+ years","85+","Virginia","51","2023","2023","Female","F",1089,94940,1147.0,1078.9,1215.2
,"85+ years","85+","Virginia","51","2023","2023","Male","M",668,54677,1221.7,1129.1,1314.4
,"85+ years","85+","Virginia","51","2024","2024","Female","F",1074,98393,1091.5,1026.3,1156.8
,"85+ years","85+","Virginia","51","2024","2024","Male","M",712,58245,1222.4,1132.6,1312.2
,"85+ years","85+","Virginia","51","2025 (provisional)","2025","Female","F",1125,98393,1143.4,1076.6,1210.2
,"85+ years","85+","Virginia","51","2025 (provisional)","2025","Male","M",745,58245,1279.1,1187.2,1370.9
,"85+ years","85+","Washington","53","2021","2021","Female","F",712,75386,944.5,875.1,1013.8
,"85+ years","85+","Washington","53","2021","2021","Male","M",347,45261,766.7,686.0,847.3
,"85+ years","85+","Washington","53","2022","2022","Female","F",673,86126,781.4,722.4,840.5
,"85+ years","85+","Washington","53","2022","2022","Male","M",358,48993,730.7,655.0,806.4
,"85+ years","85+","Washington","53","2023","2023","Female","F",744,78727,945.0,877.1,1012.9
,"85+ years","85+","Washington","53","2023","2023","Male","M",447,48415,923.3,837.7,1008.9
,"85+ years","85+","Washington","53","2024","2024","Female","F",795,81462,975.9,908.1,1043.8
,"85+ years","85+","Washington","53","2024","2024","Male","M",478,50980,937.6,853.6,1021.7
,"85+ years","85+","Washington","53","2025 (provisional)","2025","Female","F",760,81462,933.0,866.6,999.3
,"85+ years","85+","Washington","53","2025 (provisional)","2025","Male","M",449,50980,880.7,799.3,962.2
,"85+ years","85+","West Virginia","54","2021","2021","Female","F",212,22828,928.7,803.7,1053.7
,"85+ years","85+","West Virginia","54","2021","2021","Male","M",109,13081,833.3,676.8,989.7
,"85+ years","85+","West Virginia","54","2022","2022","Female","F",223,25022,891.2,774.2,1008.2
,"85+ years","85+","West Virginia","54","2022","2022","Male","M",127,13719,925.7,764.7,1086.7
,"85+ years","85+","West Virginia","54","2023","2023","Female","F",226,22969,983.9,855.7,1112.2
,"85+ years","85+","West Virginia","54","2023","2023","Male","M",113,14056,803.9,655.7,952.2
,"85+ years","85+","West Virginia","54","2024","2024","Female","F",234,23670,988.6,861.9,1115.3
,"85+ years","85+","West Virginia","54","2024","2024","Male","M",131,14950,876.3,726.2,1026.3
,"85+ years","85+","West Virginia","54","2025 (provisional)","2025","Female","F",266,23670,1123.8,988.7,1258.8
,"85+ years","85+","West Virginia","54","2025 (provisional)","2025","Male","M",152,14950,1016.7,855.1,1178.4
,"85+ years","85+","Wisconsin","55","2021","2021","Female","F",817,72099,1133.2,1055.5,1210.9
,"85+ years","85+","Wisconsin","55","2021","2021","Male","M",485,40410,1200.2,1093.4,1307.0
,"85+ years","85+","Wisconsin","55","2022","2022","Female","F",869,79706,1090.3,1017.8,1162.7
,"85+ years","85+","Wisconsin","55","2022","2022","Male","M",515,42753,1204.6,1100.6,1308.6
,"85+ years","85+","Wisconsin","55","2023","2023","Female","F",971,72454,1340.2,1255.9,1424.5
,"85+ years","85+","Wisconsin","55","2023","2023","Male","M",553,41579,1330.0,1219.1,1440.9
,"85+ years","85+","Wisconsin","55","2024","2024","Female","F",992,73911,1342.2,1258.6,1425.7
,"85+ years","85+","Wisconsin","55","2024","2024","Male","M",559,44026,1269.7,1164.4,1375.0
,"85+ years","85+","Wisconsin","55","2025 (provisional)","2025","Female","F",1022,73911,1382.7,1298.0,1467.5
,"85+ years","85+","Wisconsin","55","2025 (provisional)","2025","Male","M",648,44026,1471.9,1358.5,1585.2
,"85+ years","85+","Wyoming","56","2021","2021","Female","F",46,5999,766.8,561.4,1022.8
,"85+ years","85+","Wyoming","56","2021","2021","Male","M",28,3725,751.7,499.5,1086.4
,"85+ years","85+","Wyoming","56","2022","2022","Female","F",52,6544,794.6,593.5,1042.0
,"85+ years","85+","Wyoming","56","2022","2022","Male","M",29,3861,751.1,503.0,1078.7
,"85+ years","85+","Wyoming","56","2023","2023","Female","F",61,6213,981.8,751.0,1261.2
,"85+ years","85+","Wyoming","56","2023","2023","Male","M",43,4158,1034.2,748.4,1393.0
,"85+ years","85+","Wyoming","56","2024","2024","Female","F",48,6438,745.6,549.7,988.5
,"85+ years","85+","Wyoming","56","2024","2024","Male","M",43,4346,989.4,716.0,1332.7
,"85+ years","85+","Wyoming","56","2025 (provisional)","2025","Female","F",65,6438,1009.6,779.2,1286.9
,"85+ years","85+","Wyoming","56","2025 (provisional)","2025","Male","M",44,4346,1012.4,735.6,1359.1
"---"
"Dataset: Provisional Mortality Statistics, 2018 through Last Week"
"Query Parameters:"
"Ten-Year Age Groups: 55-64 years; 65-74 years; 75-84 years; 85+ years"
"UCD - ICD-10 Codes: I11.0 (Hypertensive heart disease with (congestive) heart failure); I13.0 (Hypertensive heart and renal"
"disease with (congestive) heart failure); I13.2 (Hypertensive heart and renal disease with both (congestive) heart failure and"
"renal failure); I50.0 (Congestive heart failure); I50.1 (Left ventricular failure); I50.9 (Heart failure, unspecified)"
"Year/Month: 2021; 2022; 2023; 2024; 2025 (provisional)"
"Group By: Ten-Year Age Groups; Residence State; Year; Sex"
"Show Totals: Disabled"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd-provisional.html for more information."
"---"
"Query Date: May 4, 2026 6:23:15 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Provisional Mortality on CDC WONDER Online Database. Data are from the final Multiple Cause of Death Files, 2018-2024,"
