"Notes","Ten-Year Age Groups","Ten-Year Age Groups Code","Residence State","Residence State Code","Year","Year Code","Sex","Sex Code",Deaths,Population,Crude Rate,Crude Rate Lower 95% Confidence Interval,Crude Rate Upper 95% Confidence Interval
,"85+ years","85+","Ohio","39","2024","2024","Female","F",2273,150249,1512.8,1450.6,1575.0
,"85+ years","85+","Ohio","39","2024","2024","Male","M",2084,82736,2518.9,2410.7,2627.0
,"85+ years","85+","Ohio","39","2025 (provisional)","2025","Female","F",2215,150249,1474.2,1412.8,1535.6
,"85+ years","85+","Ohio","39","2025 (provisional)","2025","Male","M",2012,82736,2431.8,2325.6,2538.1
,"85+ years","85+","Oklahoma","40","2021","2021","Female","F",820,41680,1967.4,1832.7,2102.0
,"85+ years","85+","Oklahoma","40","2021","2021","Male","M",664,24603,2698.9,2493.6,2904.1
,"85+ years","85+","Oklahoma","40","2022","2022","Female","F",820,45526,1801.2,1677.9,1924.5
,"85+ years","85+","Oklahoma","40","2022","2022","Male","M",679,24823,2735.4,2529.6,2941.1
,"85+ years","85+","Oklahoma","40","2023","2023","Female","F",809,42343,1910.6,1778.9,2042.2
,"85+ years","85+","Oklahoma","40","2023","2023","Male","M",731,25009,2922.9,2711.1,3134.8
,"85+ years","85+","Oklahoma","40","2024","2024","Female","F",831,43800,1897.3,1768.3,2026.3
,"85+ years","85+","Oklahoma","40","2024","2024","Male","M",744,26309,2827.9,2624.7,3031.1
,"85+ years","85+","Oklahoma","40","2025 (provisional)","2025","Female","F",994,43800,2269.4,2128.3,2410.5
,"85+ years","85+","Oklahoma","40","2025 (provisional)","2025","Male","M",783,26309,2976.2,2767.7,3184.6
,"85+ years","85+","Oregon","41","2021","2021","Female","F",539,45913,1174.0,1074.9,1273.1
,"85+ years","85+","Oregon","41","2021","2021","Male","M",648,28576,2267.6,2093.0,2442.2
,"85+ years","85+","Oregon","41","2022","2022","Female","F",574,51774,1108.7,1018.0,1199.4
,"85+ years","85+","Oregon","41","2022","2022","Male","M",632,30663,2061.1,1900.4,2221.8
,"85+ years","85+","Oregon","41","2023","2023","Female","F",537,47139,1139.2,1042.8,1235.5
,"85+ years","85+","Oregon","41","2023","2023","Male","M",630,29869,2109.2,1944.5,2273.9
,"85+ years","85+","Oregon","41","2024","2024","Female","F",453,49062,923.3,838.3,1008.3
,"85+ years","85+","Oregon","41","2024","2024","Male","M",581,31965,1817.6,1669.8,1965.4
,"85+ years","85+","Oregon","41","2025 (provisional)","2025","Female","F",437,49062,890.7,807.2,974.2
,"85+ years","85+","Oregon","41","2025 (provisional)","2025","Male","M",584,31965,1827.0,1678.8,1975.2
,"85+ years","85+","Pennsylvania","42","2021","2021","Female","F",3247,192703,1685.0,1627.0,1742.9
,"85+ years","85+","Pennsylvania","42","2021","2021","Male","M",2681,99717,2688.6,2586.8,2790.4
,"85+ years","85+","Pennsylvania","42","2022","2022","Female","F",3079,207732,1482.2,1429.8,1534.6
,"85+ years","85+","Pennsylvania","42","2022","2022","Male","M",2601,102669,2533.4,2436.0,2630.7
,"85+ years","85+","Pennsylvania","42","2023","2023","Female","F",2722,192003,1417.7,1364.4,1470.9
,"85+ years","85+","Pennsylvania","42","2023","2023","Male","M",2323,100490,2311.7,2217.7,2405.7
,"85+ years","85+","Pennsylvania","42","2024","2024","Female","F",2541,193735,1311.6,1260.6,1362.6
,"85+ years","85+","Pennsylvania","42","2024","2024","Male","M",2309,104852,2202.2,2112.3,2292.0
,"85+ years","85+","Pennsylvania","42","2025 (provisional)","2025","Female","F",2579,193735,1331.2,1279.8,1382.6
,"85+ years","85+","Pennsylvania","42","2025 (provisional)","2025","Male","M",2252,104852,2147.8,2059.1,2236.5
,"85+ years","85+","Rhode Island","44","2021","2021","Female","F",358,16420,2180.3,1954.4,2406.1
,"85+ years","85+","Rhode Island","44","2021","2021","Male","M",271,7986,3393.4,2989.4,3797.5
,"85+ years","85+","Rhode Island","44","2022","2022","Female","F",326,17925,1818.7,1621.3,2016.1
,"85+ years","85+","Rhode Island","44","2022","2022","Male","M",276,8089,3412.0,3009.5,3814.6
,"85+ years","85+","Rhode Island","44","2023","2023","Female","F",315,16237,1940.0,1725.8,2154.3
,"85+ years","85+","Rhode Island","44","2023","2023","Male","M",230,8089,2843.4,2475.9,3210.8
,"85+ years","85+","Rhode Island","44","2024","2024","Female","F",270,16557,1630.7,1436.2,1825.2
,"85+ years","85+","Rhode Island","44","2024","2024","Male","M",227,8275,2743.2,2386.3,3100.1
,"85+ years","85+","Rhode Island","44","2025 (provisional)","2025","Female","F",275,16557,1660.9,1464.6,1857.2
,"85+ years","85+","Rhode Island","44","2025 (provisional)","2025","Male","M",202,8275,2441.1,2104.4,2777.7
,"85+ years","85+","South Carolina","45","2021","2021","Female","F",695,53378,1302.0,1205.2,1398.8
,"85+ years","85+","South Carolina","45","2021","2021","Male","M",634,30294,2092.8,1929.9,2255.7
,"85+ years","85+","South Carolina","45","2022","2022","Female","F",708,60237,1175.4,1088.8,1261.9
,"85+ years","85+","South Carolina","45","2022","2022","Male","M",589,32394,1818.2,1671.4,1965.1
,"85+ years","85+","South Carolina","45","2023","2023","Female","F",657,56934,1154.0,1065.7,1242.2
,"85+ years","85+","South Carolina","45","2023","2023","Male","M",637,32635,1951.9,1800.3,2103.5
,"85+ years","85+","South Carolina","45","2024","2024","Female","F",624,58605,1064.8,981.2,1148.3
,"85+ years","85+","South Carolina","45","2024","2024","Male","M",653,35200,1855.1,1712.8,1997.4
,"85+ years","85+","South Carolina","45","2025 (provisional)","2025","Female","F",608,58605,1037.5,955.0,1119.9
,"85+ years","85+","South Carolina","45","2025 (provisional)","2025","Male","M",638,35200,1812.5,1671.9,1953.1
,"85+ years","85+","South Dakota","46","2021","2021","Female","F",179,11841,1511.7,1290.2,1733.2
,"85+ years","85+","South Dakota","46","2021","2021","Male","M",204,6325,3225.3,2782.7,3667.9
,"85+ years","85+","South Dakota","46","2022","2022","Female","F",198,13539,1462.4,1258.7,1666.1
,"85+ years","85+","South Dakota","46","2022","2022","Male","M",206,6264,3288.6,2839.5,3737.7
,"85+ years","85+","South Dakota","46","2023","2023","Female","F",162,12475,1298.6,1098.6,1498.6
,"85+ years","85+","South Dakota","46","2023","2023","Male","M",172,6266,2745.0,2334.7,3155.2
,"85+ years","85+","South Dakota","46","2024","2024","Female","F",163,12546,1299.2,1099.8,1498.7
,"85+ years","85+","South Dakota","46","2024","2024","Male","M",166,6531,2541.7,2155.1,2928.4
,"85+ years","85+","South Dakota","46","2025 (provisional)","2025","Female","F",177,12546,1410.8,1203.0,1618.7
,"85+ years","85+","South Dakota","46","2025 (provisional)","2025","Male","M",175,6531,2679.5,2282.5,3076.5
,"85+ years","85+","Tennessee","47","2021","2021","Female","F",1460,72535,2012.8,1909.6,2116.1
,"85+ years","85+","Tennessee","47","2021","2021","Male","M",1182,38914,3037.5,2864.3,3210.6
,"85+ years","85+","Tennessee","47","2022","2022","Female","F",1408,78610,1791.1,1697.6,1884.7
,"85+ years","85+","Tennessee","47","2022","2022","Male","M",1163,40625,2862.8,2698.2,3027.3
,"85+ years","85+","Tennessee","47","2023","2023","Female","F",1329,72098,1843.3,1744.2,1942.4
,"85+ years","85+","Tennessee","47","2023","2023","Male","M",1088,40713,2672.4,2513.6,2831.2
,"85+ years","85+","Tennessee","47","2024","2024","Female","F",1399,74108,1887.8,1788.9,1986.7
,"85+ years","85+","Tennessee","47","2024","2024","Male","M",1179,43395,2716.9,2561.8,2872.0
,"85+ years","85+","Tennessee","47","2025 (provisional)","2025","Female","F",1253,74108,1690.8,1597.2,1784.4
,"85+ years","85+","Tennessee","47","2025 (provisional)","2025","Male","M",1153,43395,2657.0,2503.6,2810.4
,"85+ years","85+","Texas","48","2021","2021","Female","F",3834,232964,1645.7,1593.7,1697.8
,"85+ years","85+","Texas","48","2021","2021","Male","M",3328,136945,2430.2,2347.6,2512.7
,"85+ years","85+","Texas","48","2022","2022","Female","F",3637,259586,1401.1,1355.5,1446.6
,"85+ years","85+","Texas","48","2022","2022","Male","M",3323,142044,2339.4,2259.9,2419.0
,"85+ years","85+","Texas","48","2023","2023","Female","F",3428,246095,1393.0,1346.3,1439.6
,"85+ years","85+","Texas","48","2023","2023","Male","M",3102,145670,2129.5,2054.5,2204.4
,"85+ years","85+","Texas","48","2024","2024","Female","F",3356,256599,1307.9,1263.6,1352.1
,"85+ years","85+","Texas","48","2024","2024","Male","M",3119,154678,2016.4,1945.7,2087.2
,"85+ years","85+","Texas","48","2025 (provisional)","2025","Female","F",3175,256599,1237.3,1194.3,1280.4
,"85+ years","85+","Texas","48","2025 (provisional)","2025","Male","M",3126,154678,2021.0,1950.1,2091.8
,"85+ years","85+","Utah","49","2021","2021","Female","F",301,20803,1446.9,1283.4,1610.4
,"85+ years","85+","Utah","49","2021","2021","Male","M",351,14849,2363.8,2116.5,2611.1
,"85+ years","85+","Utah","49","2022","2022","Female","F",283,23186,1220.6,1078.4,1362.8
,"85+ years","85+","Utah","49","2022","2022","Male","M",329,15646,2102.8,1875.6,2330.0
,"85+ years","85+","Utah","49","2023","2023","Female","F",260,21291,1221.2,1072.7,1369.6
,"85+ years","85+","Utah","49","2023","2023","Male","M",334,15344,2176.7,1943.3,2410.2
,"85+ years","85+","Utah","49","2024","2024","Female","F",300,21737,1380.1,1224.0,1536.3
,"85+ years","85+","Utah","49","2024","2024","Male","M",322,16086,2001.7,1783.1,2220.4
,"85+ years","85+","Utah","49","2025 (provisional)","2025","Female","F",282,21737,1297.3,1145.9,1448.7
,"85+ years","85+","Utah","49","2025 (provisional)","2025","Male","M",342,16086,2126.1,1900.7,2351.4
,"85+ years","85+","Vermont","50","2021","2021","Female","F",165,8377,1969.7,1669.1,2270.2
,"85+ years","85+","Vermont","50","2021","2021","Male","M",172,4786,3593.8,3056.7,4130.9
,"85+ years","85+","Vermont","50","2022","2022","Female","F",158,9353,1689.3,1425.9,1952.7
,"85+ years","85+","Vermont","50","2022","2022","Male","M",163,5084,3206.1,2713.9,3698.3
,"85+ years","85+","Vermont","50","2023","2023","Female","F",152,8525,1783.0,1499.5,2066.4
,"85+ years","85+","Vermont","50","2023","2023","Male","M",149,4952,3008.9,2525.8,3492.0
,"85+ years","85+","Vermont","50","2024","2024","Female","F",142,8807,1612.4,1347.2,1877.6
,"85+ years","85+","Vermont","50","2024","2024","Male","M",132,5345,2469.6,2048.3,2890.9
,"85+ years","85+","Vermont","50","2025 (provisional)","2025","Female","F",139,8807,1578.3,1315.9,1840.7
,"85+ years","85+","Vermont","50","2025 (provisional)","2025","Male","M",144,5345,2694.1,2254.1,3134.1
,"85+ years","85+","Virginia","51","2021","2021","Female","F",1333,90133,1478.9,1399.5,1558.3
,"85+ years","85+","Virginia","51","2021","2021","Male","M",1178,50852,2316.5,2184.2,2448.8
,"85+ years","85+","Virginia","51","2022","2022","Female","F",1295,102279,1266.1,1197.2,1335.1
,"85+ years","85+","Virginia","51","2022","2022","Male","M",1207,54579,2211.5,2086.7,2336.2
,"85+ years","85+","Virginia","51","2023","2023","Female","F",1258,94940,1325.0,1251.8,1398.3
,"85+ years","85+","Virginia","51","2023","2023","Male","M",1138,54677,2081.3,1960.4,2202.2
,"85+ years","85+","Virginia","51","2024","2024","Female","F",1193,98393,1212.5,1143.7,1281.3
,"85+ years","85+","Virginia","51","2024","2024","Male","M",1098,58245,1885.1,1773.6,1996.6
,"85+ years","85+","Virginia","51","2025 (provisional)","2025","Female","F",1160,98393,1178.9,1111.1,1246.8
,"85+ years","85+","Virginia","51","2025 (provisional)","2025","Male","M",1057,58245,1814.7,1705.3,1924.2
,"85+ years","85+","Washington","53","2021","2021","Female","F",1162,75386,1541.4,1452.8,1630.0
,"85+ years","85+","Washington","53","2021","2021","Male","M",1194,45261,2638.0,2488.4,2787.7
,"85+ years","85+","Washington","53","2022","2022","Female","F",1121,86126,1301.6,1225.4,1377.8
,"85+ years","85+","Washington","53","2022","2022","Male","M",1216,48993,2482.0,2342.5,2621.5
,"85+ years","85+","Washington","53","2023","2023","Female","F",997,78727,1266.4,1187.8,1345.0
,"85+ years","85+","Washington","53","2023","2023","Male","M",1115,48415,2303.0,2167.8,2438.2
,"85+ years","85+","Washington","53","2024","2024","Female","F",1041,81462,1277.9,1200.3,1355.5
,"85+ years","85+","Washington","53","2024","2024","Male","M",1141,50980,2238.1,2108.3,2368.0
,"85+ years","85+","Washington","53","2025 (provisional)","2025","Female","F",1017,81462,1248.4,1171.7,1325.2
,"85+ years","85+","Washington","53","2025 (provisional)","2025","Male","M",1134,50980,2224.4,2094.9,2353.9
,"85+ years","85+","West Virginia","54","2021","2021","Female","F",572,22828,2505.7,2300.3,2711.0
,"85+ years","85+","West Virginia","54","2021","2021","Male","M",404,13081,3088.4,2787.3,3389.6
,"85+ years","85+","West Virginia","54","2022","2022","Female","F",482,25022,1926.3,1754.3,2098.3
,"85+ years","85+","West Virginia","54","2022","2022","Male","M",369,13719,2689.7,2415.3,2964.1
,"85+ years","85+","West Virginia","54","2023","2023","Female","F",426,22969,1854.7,1678.5,2030.8
,"85+ years","85+","West Virginia","54","2023","2023","Male","M",369,14056,2625.2,2357.4,2893.1
,"85+ years","85+","West Virginia","54","2024","2024","Female","F",422,23670,1782.8,1612.7,1953.0
,"85+ years","85+","West Virginia","54","2024","2024","Male","M",338,14950,2260.9,2019.8,2501.9
,"85+ years","85+","West Virginia","54","2025 (provisional)","2025","Female","F",423,23670,1787.1,1616.8,1957.4
,"85+ years","85+","West Virginia","54","2025 (provisional)","2025","Male","M",351,14950,2347.8,2102.2,2593.4
,"85+ years","85+","Wisconsin","55","2021","2021","Female","F",1104,72099,1531.2,1440.9,1621.6
,"85+ years","85+","Wisconsin","55","2021","2021","Male","M",1200,40410,2969.6,2801.5,3137.6
,"85+ years","85+","Wisconsin","55","2022","2022","Female","F",1199,79706,1504.3,1419.1,1589.4
,"85+ years","85+","Wisconsin","55","2022","2022","Male","M",1204,42753,2816.2,2657.1,2975.3
,"85+ years","85+","Wisconsin","55","2023","2023","Female","F",1072,72454,1479.6,1391.0,1568.1
,"85+ years","85+","Wisconsin","55","2023","2023","Male","M",1054,41579,2534.9,2381.9,2688.0
,"85+ years","85+","Wisconsin","55","2024","2024","Female","F",1035,73911,1400.3,1315.0,1485.6
,"85+ years","85+","Wisconsin","55","2024","2024","Male","M",1075,44026,2441.7,2295.8,2587.7
,"85+ years","85+","Wisconsin","55","2025 (provisional)","2025","Female","F",1053,73911,1424.7,1338.6,1510.7
,"85+ years","85+","Wisconsin","55","2025 (provisional)","2025","Male","M",1059,44026,2405.4,2260.5,2550.3
,"85+ years","85+","Wyoming","56","2021","2021","Female","F",73,5999,1216.9,953.8,1530.0
,"85+ years","85+","Wyoming","56","2021","2021","Male","M",86,3725,2308.7,1846.7,2851.3
,"85+ years","85+","Wyoming","56","2022","2022","Female","F",71,6544,1085.0,847.4,1368.5
,"85+ years","85+","Wyoming","56","2022","2022","Male","M",72,3861,1864.8,1459.1,2348.4
,"85+ years","85+","Wyoming","56","2023","2023","Female","F",68,6213,1094.5,849.9,1387.5
,"85+ years","85+","Wyoming","56","2023","2023","Male","M",67,4158,1611.4,1248.8,2046.4
,"85+ years","85+","Wyoming","56","2024","2024","Female","F",83,6438,1289.2,1026.9,1598.2
,"85+ years","85+","Wyoming","56","2024","2024","Male","M",90,4346,2070.9,1665.2,2545.5
,"85+ years","85+","Wyoming","56","2025 (provisional)","2025","Female","F",61,6438,947.5,724.8,1217.1
,"85+ years","85+","Wyoming","56","2025 (provisional)","2025","Male","M",82,4346,1886.8,1500.6,2342.0
"---"
"Dataset: Provisional Mortality Statistics, 2018 through Last Week"
"Query Parameters:"
"Ten-Year Age Groups: 55-64 years; 65-74 years; 75-84 years; 85+ years"
"UCD - ICD-10 Codes: I20-I25 (Ischaemic heart diseases)"
"Year/Month: 2021; 2022; 2023; 2024; 2025 (provisional)"
"Group By: Ten-Year Age Groups; Residence State; Year; Sex"
"Show Totals: False"
"Show Zero Values: True"
"Show Suppressed: True"
"Calculate Rates Per: 100,000"
"Rate Options: Default intercensal populations for years 2001-2009 (except Infant Age Groups)"
"---"
"Help: See http://wonder.cdc.gov/wonder/help/mcd-provisional.html for more information."
"---"
"Query Date: May 4, 2026 6:22:01 PM"
"---"
"Suggested Citation: Centers for Disease Control and Prevention, National Center for Health Statistics. National Vital Statistics"
"System, Provisional Mortality on CDC WONDER Online Database. Data are from the final Multiple Cause of Death Files, 2018-2024,"
"and from provisional data for years 2025 and later, as compiled from data provided by the 57 vital statistics jurisdictions"
"through the Vital Statistics Cooperative Program. Accessed at http://wonder.cdc.gov/mcd-icd10-provisional.html on May 4, 2026"
"6:22:01 PM"
"---"
Caveats:
"1. Deaths of persons with Age ""Not Stated"" are included in ""All"" counts and rates, but are not distributed among age groups,"
"so are not included in age-specific counts, age-specific rates or in any age-adjusted rates. More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Not Stated."
"2. The method used to calculate 95% confidence intervals is documented here: More information:"
"http://wonder.cdc.gov/wonder/help/mcd-provisional.html#Confidence-Intervals."
"3. The population estimates for years 2022 - 2026 are from separate series of estimates based on the Modified Blended Base"
"produced by the US Census Bureau in lieu of the April 1, 2020 decennial population count. The Modified Blended Base consists of"
"the blend of Vintage 2020 postcensal population estimates for April 1, 2020, 2020 Demographic Analysis Estimates, and 2020"
"Census data from the internal Census Edited File (CEF). Each subsequent series of estimates adjusts the methodology. The"
"population figures for years 2024 and later are single-race estimates of the July 1 resident population, from the Vintage 2024"
"postcensal series released by the Census Bureau on June 26, 2025. The population figures for year 2023 are single-race estimates"
"of the July 1 resident population, from the Vintage 2023 postcensal series released by the Census Bureau on June 27, 2024. The"
"population figures for year 2022 are single-race estimates of the July 1 resident population, from the Vintage 2022 postcensal"
"series released by the Census Bureau on June 22, 2023. The population figures for year 2021 are single-race estimates of the"
"July 1 resident population, based on the Blended Base produced by the US Census Bureau in lieu of the April 1, 2020 decennial"
"population count, from the Vintage 2021 postcensal series released by the Census Bureau on June 30, 2022. The population figures"
"for year 2020 are single-race estimates of the July 1 resident population, from the Vintage 2020 postcensal series based on"
"April 2010 Census, released by the Census Bureau on July 27, 2021. The population figures for year 2019 are single-race"
"estimates of the July 1 resident population, from the Vintage 2019 postcensal series based on April 2010 Census, released by the"
"Census Bureau on June 25, 2020. The population figures for year 2018 are single-race estimates of the July 1 resident"
